#EXPORTTYPE:           ,DATA ALL                                                   
566.52700,146.30490, 6.8287e-003, 1.4291e-005
567.02700,146.47871, 6.8356e-003, 1.4180e-005
567.52700,146.65198, 6.8430e-003, 1.5002e-005
568.02700,146.82450, 6.8500e-003, 1.4030e-005
568.52700,146.99580, 6.8574e-003, 1.4049e-005
569.02700,147.16641, 6.8645e-003, 1.4498e-005
569.52700,147.33582, 6.8717e-003, 1.4622e-005
570.02700,147.50486, 6.8785e-003, 1.4068e-005
570.52700,147.67334, 6.8854e-003, 1.4474e-005
571.02700,147.84079, 6.8924e-003, 1.3719e-005
571.52700,148.00776, 6.8991e-003, 1.3676e-005
572.02700,148.17317, 6.9061e-003, 1.4225e-005
572.52700,148.33809, 6.9131e-003, 1.4772e-005
573.02700,148.50293, 6.9206e-003, 1.4139e-005
573.52700,148.66801, 6.9275e-003, 1.4193e-005
574.02700,148.83322, 6.9345e-003, 1.4238e-005
574.52700,148.99840, 6.9414e-003, 1.4518e-005
575.02700,149.16341, 6.9488e-003, 1.4375e-005
575.52700,149.32799, 6.9558e-003, 1.4345e-005
576.02700,149.49246, 6.9632e-003, 1.4285e-005
576.52700,149.65726, 6.9702e-003, 1.4577e-005
577.02700,149.82258, 6.9773e-003, 1.4215e-005
577.52700,149.98828, 6.9844e-003, 1.5031e-005
578.02700,150.15414, 6.9919e-003, 1.4181e-005
578.52700,150.32012, 6.9993e-003, 1.4588e-005
579.02700,150.48652, 7.0065e-003, 1.4287e-005
579.52700,150.65299, 7.0139e-003, 1.5220e-005
580.02700,150.81992, 7.0209e-003, 1.4652e-005
580.52700,150.98736, 7.0284e-003, 1.4448e-005
581.02700,151.15543, 7.0357e-003, 1.4474e-005
581.52700,151.32370, 7.0429e-003, 1.4591e-005
582.02700,151.49181, 7.0503e-003, 1.4965e-005
582.52700,151.66047, 7.0578e-003, 1.4808e-005
583.02700,151.82914, 7.0652e-003, 1.5026e-005
583.52700,151.99797, 7.0725e-003, 1.4206e-005
584.02700,152.16714, 7.0797e-003, 1.4542e-005
584.52700,152.33648, 7.0872e-003, 1.4908e-005
585.02700,152.50609, 7.0947e-003, 1.4695e-005
585.52700,152.67566, 7.1020e-003, 1.4499e-005
586.02700,152.84561, 7.1096e-003, 1.4898e-005
586.52700,153.01582, 7.1170e-003, 1.5080e-005
587.02700,153.18629, 7.1243e-003, 1.4560e-005
587.52700,153.35732, 7.1314e-003, 1.4676e-005
588.02700,153.52924, 7.1389e-003, 1.4698e-005
588.52700,153.70359, 7.1464e-003, 1.5643e-005
589.02700,153.88113, 7.1544e-003, 1.4909e-005
589.52700,154.05879, 7.1611e-003, 1.5371e-005
590.02700,154.23635, 7.1688e-003, 1.4453e-005
590.52700,154.41214, 7.1761e-003, 1.5058e-005
591.02700,154.58493, 7.1837e-003, 1.4848e-005
591.52700,154.75764, 7.1912e-003, 1.5094e-005
592.02700,154.92987, 7.1987e-003, 1.5092e-005
592.52700,155.10272, 7.2066e-003, 1.5361e-005
593.02700,155.27613, 7.2140e-003, 1.5361e-005
593.52700,155.45008, 7.2217e-003, 1.5206e-005
594.02700,155.62507, 7.2296e-003, 1.5538e-005
594.52700,155.80116, 7.2375e-003, 1.5376e-005
595.02700,155.97757, 7.2451e-003, 1.5855e-005
595.52700,156.15456, 7.2528e-003, 1.5380e-005
596.02700,156.33205, 7.2606e-003, 1.5725e-005
596.52700,156.50937, 7.2688e-003, 1.5486e-005
597.02700,156.68715, 7.2766e-003, 1.5978e-005
597.52700,156.86552, 7.2845e-003, 1.5995e-005
598.02700,157.04435, 7.2926e-003, 1.5737e-005
598.52700,157.22342, 7.3003e-003, 1.5233e-005
599.02700,157.40234, 7.3081e-003, 1.5461e-005
599.52700,157.58135, 7.3161e-003, 1.5179e-005
600.02700,157.76011, 7.3239e-003, 1.5507e-005
600.52700,157.93861, 7.3315e-003, 1.5669e-005
601.02700,158.11762, 7.3392e-003, 1.4820e-005
601.52700,158.29621, 7.3465e-003, 1.4562e-005
602.02700,158.47416, 7.3540e-003, 1.4142e-005
602.52700,158.65145, 7.3612e-003, 1.4933e-005
603.02700,158.82654, 7.3686e-003, 1.4962e-005
603.52700,159.00031, 7.3760e-003, 1.4459e-005
604.02700,159.17300, 7.3831e-003, 1.4694e-005
604.52700,159.34488, 7.3902e-003, 1.3659e-005
605.02700,159.51625, 7.3974e-003, 1.4717e-005
605.52700,159.68700, 7.4045e-003, 1.4569e-005
606.02700,159.85742, 7.4116e-003, 1.4204e-005
606.52700,160.02665, 7.4186e-003, 1.4523e-005
607.02700,160.19547, 7.4257e-003, 1.4275e-005
607.52700,160.36358, 7.4332e-003, 1.4576e-005
608.02700,160.53104, 7.4405e-003, 1.4700e-005
608.52700,160.69813, 7.4477e-003, 1.4845e-005
609.02700,160.86524, 7.4553e-003, 1.4665e-005
609.52700,161.03248, 7.4620e-003, 1.3784e-005
610.02700,161.20004, 7.4693e-003, 1.5265e-005
610.52700,161.36814, 7.4768e-003, 1.4972e-005
611.02700,161.53686, 7.4842e-003, 1.5037e-005
611.52700,161.70622, 7.4923e-003, 1.5764e-005
612.02700,161.87623, 7.4999e-003, 1.5287e-005
612.52700,162.04694, 7.5071e-003, 1.4950e-005
613.02700,162.21832, 7.5147e-003, 1.5184e-005
613.52700,162.38986, 7.5227e-003, 1.5003e-005
614.02700,162.56179, 7.5301e-003, 1.5149e-005
614.52700,162.73425, 7.5375e-003, 1.5255e-005
615.02700,162.90679, 7.5451e-003, 1.5557e-005
615.52700,163.07972, 7.5529e-003, 1.4829e-005
616.02700,163.25279, 7.5608e-003, 1.5394e-005
616.52700,163.42572, 7.5681e-003, 1.5430e-005
617.02700,163.59884, 7.5758e-003, 1.5252e-005
617.52700,163.77203, 7.5834e-003, 1.5061e-005
618.02700,163.94584, 7.5912e-003, 1.4987e-005
618.52700,164.11952, 7.5985e-003, 1.6279e-005
619.02700,164.29368, 7.6065e-003, 1.5051e-005
619.52700,164.46835, 7.6141e-003, 1.4884e-005
620.02700,164.64277, 7.6217e-003, 1.5514e-005
620.52700,164.81760, 7.6293e-003, 1.4811e-005
621.02700,164.99293, 7.6371e-003, 1.5570e-005
621.52700,165.16864, 7.6450e-003, 1.5534e-005
622.02700,165.34429, 7.6526e-003, 1.5013e-005
622.52700,165.51989, 7.6603e-003, 1.5791e-005
623.02700,165.69552, 7.6680e-003, 1.5408e-005
623.52700,165.87079, 7.6756e-003, 1.5042e-005
624.02700,166.04655, 7.6835e-003, 1.5699e-005
624.52700,166.22281, 7.6912e-003, 1.5711e-005
625.02700,166.39917, 7.6987e-003, 1.5391e-005
625.52700,166.57629, 7.7066e-003, 1.5406e-005
626.02700,166.75372, 7.7141e-003, 1.5748e-005
626.52700,166.93170, 7.7217e-003, 1.5212e-005
627.02700,167.10966, 7.7298e-003, 1.6043e-005
627.52700,167.28676, 7.7375e-003, 1.5389e-005
628.02700,167.46373, 7.7456e-003, 1.5874e-005
628.52700,167.64096, 7.7534e-003, 1.5890e-005
629.02700,167.81832, 7.7611e-003, 1.5483e-005
629.52700,167.99630, 7.7688e-003, 1.5625e-005
630.02700,168.17457, 7.7771e-003, 1.5685e-005
630.52700,168.35246, 7.7848e-003, 1.5170e-005
631.02700,168.53065, 7.7926e-003, 1.5821e-005
631.52700,168.70906, 7.8005e-003, 1.5383e-005
632.02700,168.88742, 7.8083e-003, 1.5492e-005
632.52700,169.06596, 7.8161e-003, 1.5840e-005
633.02700,169.24411, 7.8242e-003, 1.5961e-005
633.52700,169.42240, 7.8319e-003, 1.5847e-005
634.02700,169.60072, 7.8397e-003, 1.5509e-005
634.52700,169.77917, 7.8475e-003, 1.5803e-005
635.02700,169.95819, 7.8555e-003, 1.5435e-005
635.52700,170.13737, 7.8631e-003, 1.5494e-005
636.02700,170.31637, 7.8708e-003, 1.5629e-005
636.52700,170.49530, 7.8786e-003, 1.5832e-005
637.02700,170.67442, 7.8867e-003, 1.5631e-005
637.52700,170.85404, 7.8946e-003, 1.6091e-005
638.02700,171.03386, 7.9023e-003, 1.5174e-005
638.52700,171.21386, 7.9101e-003, 1.5657e-005
639.02700,171.39398, 7.9180e-003, 1.5226e-005
639.52700,171.57401, 7.9260e-003, 1.5988e-005
640.02700,171.75437, 7.9337e-003, 1.5605e-005
640.52700,171.93488, 7.9416e-003, 1.5897e-005
641.02700,172.11534, 7.9494e-003, 1.6166e-005
641.52700,172.29581, 7.9575e-003, 1.5785e-005
642.02700,172.47646, 7.9655e-003, 1.6392e-005
642.52700,172.65698, 7.9734e-003, 1.6700e-005
643.02700,172.83706, 7.9817e-003, 1.5792e-005
643.52700,173.01714, 7.9899e-003, 1.6081e-005
644.02700,173.19716, 7.9979e-003, 1.5456e-005
644.52700,173.37709, 8.0055e-003, 1.5779e-005
645.02700,173.55736, 8.0138e-003, 1.5859e-005
645.52700,173.73759, 8.0214e-003, 1.5886e-005
646.02700,173.91787, 8.0288e-003, 1.5391e-005
646.52700,174.09856, 8.0370e-003, 1.5951e-005
647.02700,174.27931, 8.0453e-003, 1.6352e-005
647.52700,174.46001, 8.0530e-003, 1.5749e-005
648.02700,174.64100, 8.0612e-003, 1.5756e-005
648.52700,174.82197, 8.0693e-003, 1.6219e-005
649.02700,175.00313, 8.0768e-003, 1.5772e-005
649.52700,175.18467, 8.0849e-003, 1.5941e-005
650.02700,175.36605, 8.0925e-003, 1.6578e-005
650.52700,175.54768, 8.1009e-003, 1.6539e-005
651.02700,175.72899, 8.1086e-003, 1.5856e-005
651.52700,175.91029, 8.1167e-003, 1.5844e-005
652.02700,176.09244, 8.1248e-003, 1.5695e-005
652.52700,176.27453, 8.1327e-003, 1.6135e-005
653.02700,176.45731, 8.1405e-003, 1.5917e-005
653.52700,176.63989, 8.1484e-003, 1.6062e-005
654.02700,176.82159, 8.1566e-003, 1.6157e-005
654.52700,177.00365, 8.1646e-003, 1.6116e-005
655.02700,177.18565, 8.1726e-003, 1.6109e-005
655.52700,177.36877, 8.1805e-003, 1.5270e-005
656.02700,177.55269, 8.1884e-003, 1.5760e-005
656.52700,177.73628, 8.1962e-003, 1.5857e-005
657.02700,177.91924, 8.2040e-003, 1.6074e-005
657.52700,178.10141, 8.2123e-003, 1.6374e-005
658.02700,178.28307, 8.2202e-003, 1.5749e-005
658.52700,178.46543, 8.2280e-003, 1.5790e-005
659.02700,178.64769, 8.2356e-003, 1.5723e-005
659.52700,178.82983, 8.2440e-003, 1.4974e-005
660.02700,179.01204, 8.2517e-003, 1.5803e-005
660.52700,179.19367, 8.2594e-003, 1.5971e-005
661.02700,179.37547, 8.2679e-003, 1.6264e-005
661.52700,179.55706, 8.2759e-003, 1.6393e-005
662.02700,179.73877, 8.2841e-003, 1.5843e-005
662.52700,179.92061, 8.2918e-003, 1.5850e-005
663.02700,180.10279, 8.2996e-003, 1.5786e-005
663.52700,180.28532, 8.3076e-003, 1.6050e-005
664.02700,180.46848, 8.3157e-003, 1.5411e-005
664.52700,180.65183, 8.3235e-003, 1.5714e-005
665.02700,180.83521, 8.3314e-003, 1.5949e-005
665.52700,181.01835, 8.3393e-003, 1.6362e-005
666.02700,181.20137, 8.3476e-003, 1.6081e-005
666.52700,181.38446, 8.3554e-003, 1.5891e-005
667.02700,181.56780, 8.3636e-003, 1.5754e-005
667.52700,181.75149, 8.3713e-003, 1.6496e-005
668.02700,181.93526, 8.3792e-003, 1.5312e-005
668.52700,182.11915, 8.3873e-003, 1.5649e-005
669.02700,182.30335, 8.3956e-003, 1.6281e-005
669.52700,182.48778, 8.4039e-003, 1.6746e-005
670.02700,182.67291, 8.4116e-003, 1.6600e-005
670.52700,182.85858, 8.4198e-003, 1.5924e-005
671.02700,183.04453, 8.4279e-003, 1.6314e-005
671.52700,183.23083, 8.4363e-003, 1.6483e-005
672.02700,183.41731, 8.4446e-003, 1.7092e-005
672.52700,183.60382, 8.4528e-003, 1.6519e-005
673.02700,183.79072, 8.4612e-003, 1.6687e-005
673.52700,183.97795, 8.4695e-003, 1.7066e-005
674.02700,184.16565, 8.4779e-003, 1.6790e-005
674.52700,184.35384, 8.4861e-003, 1.6404e-005
675.02700,184.54258, 8.4946e-003, 1.6265e-005
675.52700,184.73094, 8.5024e-003, 1.6649e-005
676.02700,184.91952, 8.5109e-003, 1.6718e-005
676.52700,185.10766, 8.5190e-003, 1.5932e-005
677.02700,185.29551, 8.5267e-003, 1.5323e-005
677.52700,185.48313, 8.5348e-003, 1.5638e-005
678.02700,185.66959, 8.5427e-003, 1.5495e-005
678.52700,185.85505, 8.5507e-003, 1.6118e-005
679.02700,186.03902, 8.5585e-003, 1.4809e-005
679.52700,186.22218, 8.5659e-003, 1.5745e-005
680.02700,186.40476, 8.5740e-003, 1.5327e-005
680.52700,186.58718, 8.5814e-003, 1.5132e-005
681.02700,186.76939, 8.5891e-003, 1.5921e-005
681.52700,186.95112, 8.5967e-003, 1.5341e-005
682.02700,187.13239, 8.6045e-003, 1.5814e-005
682.52700,187.31247, 8.6124e-003, 1.5759e-005
683.02700,187.49209, 8.6197e-003, 1.5356e-005
683.52700,187.67134, 8.6275e-003, 1.4979e-005
684.02700,187.85010, 8.6352e-003, 1.5286e-005
684.52700,188.02895, 8.6431e-003, 1.5627e-005
685.02700,188.20793, 8.6507e-003, 1.5909e-005
685.52700,188.38696, 8.6587e-003, 1.5887e-005
686.02700,188.56646, 8.6663e-003, 1.5354e-005
686.52700,188.74610, 8.6742e-003, 1.5906e-005
687.02700,188.92614, 8.6823e-003, 1.5342e-005
687.52700,189.10587, 8.6898e-003, 1.5707e-005
688.02700,189.28638, 8.6978e-003, 1.5543e-005
688.52700,189.46764, 8.7058e-003, 1.6048e-005
689.02700,189.64927, 8.7138e-003, 1.5762e-005
689.52700,189.83182, 8.7216e-003, 1.5172e-005
690.02700,190.01417, 8.7293e-003, 1.5425e-005
690.52700,190.19692, 8.7371e-003, 1.6048e-005
691.02700,190.37936, 8.7450e-003, 1.5450e-005
691.52700,190.56170, 8.7528e-003, 1.5317e-005
692.02700,190.74428, 8.7607e-003, 1.5840e-005
692.52700,190.92672, 8.7683e-003, 1.5241e-005
693.02700,191.10973, 8.7762e-003, 1.5721e-005
693.52700,191.29307, 8.7840e-003, 1.4997e-005
694.02700,191.47687, 8.7917e-003, 1.5069e-005
694.52700,191.66110, 8.7995e-003, 1.5745e-005
695.02700,191.84589, 8.8074e-003, 1.5438e-005
695.52700,192.03080, 8.8151e-003, 1.5419e-005
696.02700,192.21547, 8.8229e-003, 1.6105e-005
696.52700,192.40024, 8.8306e-003, 1.5581e-005
697.02700,192.58453, 8.8386e-003, 1.5982e-005
697.52700,192.76881, 8.8466e-003, 1.5387e-005
698.02700,192.95370, 8.8543e-003, 1.5504e-005
698.52700,193.13934, 8.8622e-003, 1.5432e-005
699.02700,193.32611, 8.8699e-003, 1.5231e-005
699.52700,193.51338, 8.8774e-003, 1.5048e-005
700.02700,193.70062, 8.8851e-003, 1.6391e-005
700.52700,193.88762, 8.8929e-003, 1.5836e-005
701.02700,194.07444, 8.9008e-003, 1.5328e-005
701.52700,194.26165, 8.9086e-003, 1.6424e-005
702.02700,194.44939, 8.9166e-003, 1.4673e-005
702.52700,194.63771, 8.9243e-003, 1.5871e-005
703.02700,194.82656, 8.9321e-003, 1.5774e-005
703.52700,195.01528, 8.9401e-003, 1.5884e-005
704.02700,195.20401, 8.9480e-003, 1.5462e-005
704.52700,195.39259, 8.9561e-003, 1.6164e-005
705.02700,195.58081, 8.9636e-003, 1.5050e-005
705.52700,195.76953, 8.9715e-003, 1.5348e-005
706.02700,195.95872, 8.9792e-003, 1.5616e-005
706.52700,196.14828, 8.9870e-003, 1.5460e-005
707.02700,196.33820, 8.9948e-003, 1.5355e-005
707.52700,196.52851, 9.0027e-003, 1.5274e-005
708.02700,196.71890, 9.0105e-003, 1.5908e-005
708.52700,196.90955, 9.0183e-003, 1.5707e-005
709.02700,197.10087, 9.0263e-003, 1.5332e-005
709.52700,197.29221, 9.0339e-003, 1.5236e-005
710.02700,197.48338, 9.0416e-003, 1.5415e-005
710.52700,197.67448, 9.0492e-003, 1.5443e-005
711.02700,197.86536, 9.0572e-003, 1.5612e-005
711.52700,198.05639, 9.0649e-003, 1.5743e-005
712.02700,198.24827, 9.0724e-003, 1.4742e-005
712.52700,198.43981, 9.0802e-003, 1.5711e-005
713.02700,198.63068, 9.0881e-003, 1.5398e-005
713.52700,198.82132, 9.0959e-003, 1.5326e-005
714.02700,199.01124, 9.1040e-003, 1.5762e-005
714.52700,199.20154, 9.1117e-003, 1.5363e-005
715.02700,199.39189, 9.1193e-003, 1.5097e-005
715.52700,199.58237, 9.1269e-003, 1.5507e-005
716.02700,199.77312, 9.1349e-003, 1.5884e-005
716.52700,199.96429, 9.1425e-003, 1.5294e-005
717.02700,200.15580, 9.1505e-003, 1.5633e-005
717.52700,200.34697, 9.1583e-003, 1.5516e-005
718.02700,200.53850, 9.1658e-003, 1.5262e-005
718.52700,200.72998, 9.1738e-003, 1.5743e-005
719.02700,200.92131, 9.1816e-003, 1.5463e-005
719.52700,201.11267, 9.1896e-003, 1.5408e-005
720.02700,201.30368, 9.1971e-003, 1.5113e-005
720.52700,201.49477, 9.2049e-003, 1.5600e-005
721.02700,201.68599, 9.2126e-003, 1.5404e-005
721.52700,201.87725, 9.2203e-003, 1.5047e-005
722.02700,202.06847, 9.2281e-003, 1.5929e-005
722.52700,202.25969, 9.2355e-003, 1.5564e-005
723.02700,202.45129, 9.2435e-003, 1.4791e-005
723.52700,202.64327, 9.2511e-003, 1.5163e-005
724.02700,202.83612, 9.2587e-003, 1.5397e-005
724.52700,203.02888, 9.2666e-003, 1.6084e-005
725.02700,203.22098, 9.2746e-003, 1.5538e-005
725.52700,203.41243, 9.2824e-003, 1.5927e-005
726.02700,203.60320, 9.2904e-003, 1.5039e-005
726.52700,203.79321, 9.2977e-003, 1.4878e-005
727.02700,203.98315, 9.3054e-003, 1.5278e-005
727.52700,204.17289, 9.3134e-003, 1.6170e-005
728.02700,204.36406, 9.3210e-003, 1.5567e-005
728.52700,204.55541, 9.3287e-003, 1.5456e-005
729.02700,204.74709, 9.3362e-003, 1.5459e-005
729.52700,204.93881, 9.3440e-003, 1.4574e-005
730.02700,205.12964, 9.3518e-003, 1.5777e-005
730.52700,205.32033, 9.3594e-003, 1.5546e-005
731.02700,205.51203, 9.3675e-003, 1.6167e-005
731.52700,205.70433, 9.3751e-003, 1.5231e-005
732.02700,205.89687, 9.3829e-003, 1.5733e-005
732.52700,206.08961, 9.3907e-003, 1.5276e-005
733.02700,206.28149, 9.3985e-003, 1.4970e-005
733.52700,206.47272, 9.4062e-003, 1.5679e-005
734.02700,206.66441, 9.4142e-003, 1.6008e-005
734.52700,206.85615, 9.4215e-003, 1.5579e-005
735.02700,207.04772, 9.4294e-003, 1.5930e-005
735.52700,207.23916, 9.4369e-003, 1.6006e-005
736.02700,207.43054, 9.4448e-003, 1.5392e-005
736.52700,207.62165, 9.4525e-003, 1.5486e-005
737.02700,207.81272, 9.4602e-003, 1.5694e-005
737.52700,208.00301, 9.4681e-003, 1.5931e-005
738.02700,208.19282, 9.4756e-003, 1.5216e-005
738.52700,208.38311, 9.4834e-003, 1.5467e-005
739.02700,208.57351, 9.4913e-003, 1.5993e-005
739.52700,208.76500, 9.4991e-003, 1.5749e-005
740.02700,208.95642, 9.5070e-003, 1.5722e-005
740.52700,209.14840, 9.5148e-003, 1.5930e-005
741.02700,209.34125, 9.5227e-003, 1.5714e-005
741.52700,209.53540, 9.5308e-003, 1.6069e-005
742.02700,209.73016, 9.5389e-003, 1.6228e-005
742.52700,209.92601, 9.5472e-003, 1.6226e-005
743.02700,210.12282, 9.5550e-003, 1.6306e-005
743.52700,210.32052, 9.5634e-003, 1.6266e-005
744.02700,210.51798, 9.5712e-003, 1.6737e-005
744.52700,210.71628, 9.5795e-003, 1.6518e-005
745.02700,210.91432, 9.5874e-003, 1.6329e-005
745.52700,211.11299, 9.5956e-003, 1.5727e-005
746.02700,211.31141, 9.6035e-003, 1.6287e-005
746.52700,211.50950, 9.6113e-003, 1.5918e-005
747.02700,211.70623, 9.6192e-003, 1.6324e-005
747.52700,211.90183, 9.6273e-003, 1.6171e-005
748.02700,212.09672, 9.6350e-003, 1.5742e-005
748.52700,212.29013, 9.6429e-003, 1.5945e-005
749.02700,212.48275, 9.6507e-003, 1.5269e-005
749.52700,212.67440, 9.6587e-003, 1.5526e-005
750.02700,212.86461, 9.6663e-003, 1.5542e-005
750.52700,213.05430, 9.6740e-003, 1.5015e-005
751.02700,213.24281, 9.6814e-003, 1.5034e-005
751.52700,213.43010, 9.6890e-003, 1.5039e-005
752.02700,213.61804, 9.6965e-003, 1.5257e-005
752.52700,213.80522, 9.7042e-003, 1.5430e-005
753.02700,213.99233, 9.7118e-003, 1.5266e-005
753.52700,214.17865, 9.7195e-003, 1.5151e-005
754.02700,214.36429, 9.7271e-003, 1.5213e-005
754.52700,214.54988, 9.7349e-003, 1.5707e-005
755.02700,214.73623, 9.7425e-003, 1.5717e-005
755.52700,214.92352, 9.7503e-003, 1.5052e-005
756.02700,215.11058, 9.7576e-003, 1.5491e-005
